age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
18,M,187,C�libataire,0,false,9081 YK 27
28,F,506,En Couple,1,false,558 JR 86
50,M,462,Seule,3,false,8010 HU 94
47,F,531,Seule,1,false,9510 AD 50
27,M,1211,C�libataire,0,false,3499 UR 63
31,M,833,En Couple,1,false,8739 DH 84
67,M,596,C�libataire,0,false,9564 DL 40
52,M,238,C�libataire,0,false,203 EM 98
41,M,578,Seule,2,false,2557 PP 56
35,F,171,C�libataire,0,false,6136 BC 26
23,F,592,C�libataire,0,false,4928 NV 69
42,F,1226,En Couple,4,false,6101 GV 43
32,F,158,En Couple,1,false,9498 IX 86
22,M,486,C�libataire,0,false,5888 SR 43
51,M,498,C�libataire,0,false,2209 ZU 20
37,M,951,C�libataire,0,false,1273 RS 80
32,M,454,En Couple,1,false,7343 GT 47
38,M,824,En Couple,1,true,3969 EF 96
44,F,498,En Couple,1,false,6237 GW 53
22,F,488,Seule,1,false,9324 EZ 61
28,M,430,C�libataire,0,false,5304 VT 75
22,M,461,Seule,3,false,7535 JS 44
38,F,158,En Couple,1,true,3984 PW 69
56,F,1069,En Couple,3,false,5202 II 25
39,M,1056,En Couple,2,false,7443 LK 29
67,F,436,En Couple,4,true,5246 ZR 27
18,M,461,En Couple,4,false,8662 WK 30
25,M,516,En Couple,0,false,5935 ZW 21
25,M,497,C�libataire,0,false,5916 XH 65
48,M,575,En Couple,2,false,2146 JE 39
47,M,183,En Couple,2,false,300 HH 30
39,M,245,En Couple,1,false,4264 WJ 45
75,F,448,En Couple,3,false,2334 YM 25
64,F,438,En Couple,4,false,8785 AZ 45
77,F,536,En Couple,0,false,9070 FK 86
27,M,1307,En Couple,1,false,7905 BP 24
25,F,757,C�libataire,0,false,7768 KF 28
69,F,1000,En Couple,2,false,879 IM 66
36,F,908,C�libataire,0,false,9241 VK 16
32,F,570,En Couple,0,true,3072 QO 48
55,M,884,C�libataire,0,false,8484 IN 75
44,M,196,C�libataire,0,false,4287 FQ 93
22,M,524,C�libataire,0,false,9834 AY 84
27,M,189,Seule,2,false,9512 LL 98
28,M,578,En Couple,4,true,736 IH 47
22,M,511,En Couple,1,false,1112 MB 68
54,M,480,C�libataire,0,false,8028 TZ 75
34,M,560,C�libataire,0,false,2798 HD 34
24,F,189,En Couple,1,false,808 QR 76
39,M,581,En Couple,4,false,1485 PY 31
46,M,419,En Couple,2,false,2541 VN 17
22,M,1290,En Couple,2,false,5911 MN 96
47,M,504,C�libataire,0,false,4505 VE 15
36,F,165,En Couple,0,false,2211 XL 11
35,M,943,C�libataire,0,false,7417 NQ 37
54,M,488,En Couple,2,false,7543 VV 50
52,M,596,En Couple,4,false,6831 UT 42
56,M,864,C�libataire,0,false,1613 JL 15
58,M,508,En Couple,1,true,6092 WW 39
53,M,1308,En Couple,1,false,8290 CZ 13
18,F,543,En Couple,2,false,6918 NK 36
 ,M,580,C�libataire,0,false,3442 VX 23
51,M,201,En Couple,1,false,4483 YF 36
64,M,721,En Couple,2,false,5741 UE 74
48,M,240,En Couple,0,false,2668 GP 49
67,Homme,528,En Couple,2,false,3717 JM 71
81,M,215,En Couple,3,true,5723 HU 98
21,M,447,En Couple,0,false,2397 TI 39
50,M,973,C�libataire,0,false,1164 TF 18
56,M,804,C�libataire,0,false,1547 OK 79
62,F,1101,En Couple,4,false,639 PW 50
69,M,1247,C�libataire,0,false,2902 AT 89
20,M,553,En Couple,4,false,772 YE 70
40,M,548,C�libataire,0,false,5160 GZ 79
21,M,459,En Couple,1,false,7485 YV 44
38,F,466,Seule,3,false,7292 SD 45
33,M,584,En Couple,1,false,3183 FM 10
57,F,571,En Couple,3,false,464 ZZ 91
34,F,441,C�libataire,0,false,5200 RA 23
34,F,574,C�libataire,0,false,3844 GD 16
58,F,534,En Couple,0,false,7610 XY 62
45,F,876,En Couple,1,false,5209 GY 86
29,M,445,C�libataire,0,false,9878 JR 50
80,M,507,C�libataire,0,false,6531 AC 35
28,M,1246,En Couple,4,true,1554 NZ 73
48,M,595,C�libataire,0,false,7879 LA 73
35,M,524,En Couple,1,false,667 ZK 23
18,M,936,C�libataire,0,false,8973 LU 90
48,M,448,C�libataire,0,false,531 GH 67
40,M,910,En Couple,4,false,4462 DD 20
27,M,461,C�libataire,0,false,123 JS 89
37,F,489,En Couple,0,true,6870 NS 73
24,F,214,En Couple,0,false,4777 YY 57
49,F,164,C�libataire,0,false,4866 LY 41
21,F,580,En Couple,2,false,2611 SG 51
27,M,423,En Couple,3,false,9235 YE 39
34,M,508,En Couple,2,false,4434 BA 46
67,M,231,En Couple,1,true,6649 LZ 93
18,F,218,C�libataire,0,false,7584 GR 47
51,M,511,C�libataire,0,false,2105 IO 19
72,M,496,Seule,3,false,1161 MU 36
35,F,1381,En Couple,3,false,2487 LU 58
-1,M,465,C�libataire,0,false,6685 OQ 46
24,M,491,En Couple,0,true,7820 DF 70
49,M,571,En Couple,1,false,2220 PD 39
27,M,249,C�libataire,0,false,752 GF 35
28,F,194,En Couple,1,false,1704 MO 82
23,F,452,En Couple,4,true,5376 HK 12
41,M,476,C�libataire,0,false,6918 DZ 50
24,F,587,En Couple,1,false,5817 JU 79
42,M,739,En Couple,4,false,7532 CY 76
24,M,503,En Couple,2,false,410 ID 55
30,M,460,En Couple,4,false,1396 EU 84
20,F,434,En Couple,1,false,5366 MS 94
76,F,1078,En Couple,3,false,6407 HF 35
46,F,775,En Couple,3,false,2015 ZZ 40
48,M,861,Seule,2,false,8755 VF 26
39,M,522,En Couple,4,false,8700 LR 79
20,M,446,C�libataire,0,false,3061 AA 63
22,F,801,En Couple,2,false,4195 ZY 58
37,M,566,En Couple,1,true,815 KD 16
82,M,443,C�libataire,0,false,8095 EI 69
56,M,886,En Couple,1,false,3347 OR 24
78,M,480,En Couple,2,false,9098 HI 91
32,M,207,C�libataire,0,false,6437 EZ 40
35,M,431,C�libataire,0,false,9587 UH 90
77,M,1397,En Couple,2,false,1436 EN 45
38,F,1054,En Couple,4,false,1657 QK 20
64,M,597,En Couple,0,true,6400 MQ 85
24,M,449,Mari�(e),4,false,7198 PS 73
51,F,547,C�libataire,0,false,4445 GY 16
29,M,598,C�libataire,0,false,3653 NR 51
34,M,716,C�libataire,0,false,783 YT 42
35,M,923,C�libataire,0,false,4324 JT 70
29,M,1110,C�libataire,0,false,1668 ZB 18
19,M,539,En Couple,1,true,7714 FR 89
48,M,523,En Couple,0,true,2284 MA 88
29,F,445,En Couple,0,false,9897 KH 79
42,M,545,En Couple,1,false,6939 LI 31
75,M,1097,En Couple,0,false,5813 WF 95
30,M,522,C�libataire,0,false,4342 ZJ 78
40,M,518,En Couple,2,true,8386 TA 22
33,M,202,Seule,1,false,577 EH 55
84,M,503,En Couple,2,false,5281 NB 67
41,M,1312,C�libataire,0,false,6471 RI 21
22,M,422,En Couple,3,false,4947 DD 80
34,M,743,En Couple,1,false,2177 WO 65
26,M,587,C�libataire,0,false,620 QR 31
36,M,419,En Couple,1,false,1149 KP 42
21,M,559,C�libataire,0,false,7697 KV 80
28,F,184,En Couple,1,false,8760 BB 84
67,M,1128,En Couple,3,false,3242 IN 88
35,F,499,En Couple,2,false,7444 HQ 73
60,F,460,En Couple,3,false,2688 QB 63
47,M,484,En Couple,0,true,6099 XG 10
25,M,1037,Seule,1,false,191 TT 13
57,F,550,En Couple,4,false,1049 WU 36
40,M,1181,En Couple,3,false,7269 SL 56
38,M,1112,En Couple,3,false,6573 KJ 72
49,Homme,456,En Couple,4,false,1088 ZH 47
81,F,589,C�libataire,0,false,8823 MO 74
57,F,248,En Couple,4,false,3012 OQ 15
21,F,1205,En Couple,1,false,1587 AM 51
53,M,534,C�libataire,0,false,4530 AK 16
44,M,549,En Couple,3,false,4733 QY 59
22,M,903,En Couple,4,false,8290 RC 33
58,M,463,C�libataire,0,false,2771 IB 70
30,M,211,Seule,3,false,3129 DF 79
34,M,1181,C�libataire,0,false,3206 JK 54
76,M,563,C�libataire,0,false,1747 IY 74
47,F,570,En Couple,0,false,744 KZ 23
78,M,534,Seule,3,false,9178 IR 42
66,M,1071,C�libataire,0,false,1710 PZ 64
23,M,477,En Couple,3,true,3036 RV 80
31,M,504,En Couple,0,true,6814 BT 19
28,F,1002,En Couple,0,false,3144 KO 26
83,F,1104,En Couple,0,false,2162 VY 68
39,M,487,C�libataire,0,false,9425 IA 31
22,F,1251,En Couple,1,false,788 DD 42
82,F,193,En Couple,3,false,9497 OD 96
22,F,769,En Couple,1,false,1695 OG 50
31,M,190,C�libataire,0,false,6471 IC 55
25,M,406,En Couple,4,true,7476 BC 13
51,M,418,En Couple,2,false,8481 VF 12
48,F,509,En Couple,2,false,1905 UL 13
23,M,168,C�libataire,0,false,7650 ET 11
46,M,511,En Couple,1,false,7179 GO 23
40,M,586,En Couple,4,false,2868 CA 29
56,F,173,En Couple,1,true,7861 FT 29
26,M,1365,C�libataire,0,false,5671 PC 72
29,F,213,En Couple,2,true,3222 LL 18
19,M,534,En Couple,0,false,3784 FY 67
29,F,1358,En Couple,3,false,3223 CF 25
20,M,245,En Couple,2,true,5962 NI 68
40,M,412,C�libataire,0,false,7666 AD 56
53,M,197,En Couple,4,false,2928 EY 52
66,M,165,C�libataire,0,false,9172 DU 20
68,M,223,En Couple,1,false,1344 IM 90
33,M,401,En Couple,0,true,7146 SM 44
43,M,186,En Couple,1,false,9569 UQ 46
41,F,1228,En Couple,1,true,9783 CS 21
21,M,1352,C�libataire,0,false,5485 GX 46
36,M,787,En Couple,3,false,7196 TQ 24
56,F,1269,En Couple,1,true,767 RP 85
22,F,425,En Couple,3,false,8094 CI 19
67,M,188,En Couple,3,false,822 GQ 80
35,M,224,En Couple,1,false,2724 UB 19
21,F,184,C�libataire,0,false,3136 GQ 20
75,M,407,C�libataire,0,false,8950 OD 72
21,M,1194,C�libataire,0,false,5647 ZK 63
25,M,933,En Couple,1,true,3630 LZ 59
27,M,443,En Couple,4,false,2775 QS 61
53,M,480,En Couple,1,false,4698 YV 38
57,M,436,Seule,1,false,1389 ID 35
29,M,496,En Couple,2,false,3303 BM 96
41,M,798,C�libataire,0,false,6217 EB 41
40,M,227,En Couple,3,true,5431 HK 44
47,F,484,C�libataire,0,false,516 FF 90
23,M,1084,C�libataire,0,false,6332 QP 31
48,M,170,En Couple,1,false,842 WX 78
69,M,1116,En Couple,3,false,2474 QR 16
21,F,555,En Couple,1,false,8601 EY 12
26,Masculin,408,En Couple,4,false,5944 DP 32
44,M,445,En Couple,2,false,368 UU 73
40,M,874,En Couple,1,false,8511 TM 57
83,M,503,En Couple,1,false,96 PB 52
68,M,192,En Couple,1,false,5433 NB 14
28,F,854,C�libataire,0,false,7454 HU 52
42,F�minin,582,C�libataire,0,false,1491 KR 18
67,F,936,C�libataire,0,false,8718 TC 17
27,F,535,En Couple,0,false,1691 PJ 54
46,F,244,En Couple,3,false,5449 ZD 40
26,M,433,En Couple,2,false,2801 SR 30
27,M,888,En Couple,0,true,9223 HW 36
51,F,562,En Couple,2,false,3034 AC 60
47,M,476,C�libataire,0,false,1253 BW 20
29,M,243,En Couple,4,false,5976 PP 62
21,F,563,Seule,3,false,9648 ZJ 24
57,F,449,C�libataire,0,false,5858 CZ 80
62,M,595,En Couple,4,false,4088 YS 88
59,M,511,En Couple,1,true,3650 FR 65
41,M,589,En Couple,2,false,2494 TM 59
19,M,195,En Couple,4,true,8850 BJ 92
31,M,502,C�libataire,0,false,325 PG 84
24,M,1260,C�libataire,0,false,8285 ZV 98
34,M,181,C�libataire,0,false,6948 WY 92
20,M,194,C�libataire,0,false,8148 OP 94
35,F,1145,En Couple,1,false,993 LY 45
73,M,429,En Couple,2,false,1478 TS 57
60,M,246,C�libataire,0,false,2199 WQ 55
18,M,486,En Couple,2,false,2261 IV 17
26,M,1071,En Couple,0,false,4881 RD 35
31,F,190,En Couple,0,false,6488 IH 90
47,M,200,En Couple,4,false,1164 AK 61
39,F,779,En Couple,0,true,2899 IE 60
26,F,463,Seule,1,false,8248 RW 70
69,M,492,En Couple,1,false,3472 CW 22
38,M,240,C�libataire,0,false,1351 NV 49
81,M,1015,?,0,false,4217 BJ 82
59,M,197,En Couple,3,true,2380 YA 76
64,M,559,En Couple,0,false,2794 WW 15
42,M,419,En Couple,0,false,8221 FV 19
25,M,1389,En Couple,4,false,9171 MX 22
50,M,729,En Couple,3,false,6401 SL 26
20,F,412,Seul,0,false,5156 OW 81
24,M,1128,C�libataire,0,false,7954 IO 95
39,M,213,En Couple,3,false,1071 UK 84
40,M,511,Seule,2,false,5580 FB 45
67,M,522,C�libataire,0,false,8313 TH 64
23,M,186,C�libataire,0,false,7627 NM 31
44,M,552,C�libataire,0,false,9081 MH 23
43,M,468,En Couple,1,false,1536 RW 53
44,F,560,C�libataire,0,false,1079 YJ 69
29,F,556,En Couple,1,false,6125 GX 79
21,M,1325,Mari�(e),2,false,8286 UC 43
18,M,156,C�libataire,0,false,308 QY 85
21,M,1202,C�libataire,0,false,8777 SH 71
81,Masculin,1265,C�libataire,0,false,1963 QS 64
42,F,1217,C�libataire,0,false,7849 NO 69
20,M,515,En Couple,0,false,8138 XF 34
82,F,243,En Couple,0,false,5501 OX 69
39,M,517,En Couple,4,true,346 HX 34
64,M,222,En Couple,0,false,5927 HV 26
26,M,596,C�libataire,0,false,2647 EO 18
56,F,569,En Couple,0,false,110 AA 21
68,F,1261,En Couple,1,false,415 MB 87
74,F,233,En Couple,1,false,8454 JW 23
50,M,469,En Couple,0,false,8753 EA 88
46,F,566,En Couple,2,false,4777 KC 40
80,M,476,En Couple,3,false,1038 GL 13
23,M,980,En Couple,0,true,3345 BL 10
50,M,597,En Couple,3,false,9243 XB 83
22,M,1288,C�libataire,0,false,8618 MP 93
40,M,446,En Couple,1,false,2781 XI 27
20,M,1379,C�libataire,0,false,8004 HR 15
39,M,1365,En Couple,4,false,522 GC 65
61,M,182,Mari�(e),1,false,687 LE 26
25,M,421,En Couple,1,true,7854 GN 75
41,M,550,En Couple,2,true,9981 DM 22
21,M,588,En Couple,1,true,9027 MZ 39
22,F,210,En Couple,3,false,6564 SR 14
80,M,428,C�libataire,0,false,7511 GW 84
 ,M,233,En Couple,3,true,5880 PC 26
56,F,240,En Couple,1,true,9322 IB 94
65,F,560,C�libataire,0,false,5588 AL 51
71,M,502,En Couple,2,false,7932 DI 43
40,M,196,En Couple,2,true,1842 WD 57
38,M,703,C�libataire,0,false,771 YM 30
49,M,451,En Couple,2,false,2222 HU 38
73,M,1260,En Couple,1,false,9282 TZ 13
73,F,550,En Couple,1,false,1958 XV 91
27,M,578,C�libataire,0,false,6179 LT 35
27,M,228,En Couple,2,false,7436 BA 96
41,M,494,En Couple,3,false,8238 YF 93
27,F,582,En Couple,4,true,450 CO 80
31,M,951,C�libataire,0,false,4767 BT 41
55,M,242,C�libataire,0,false,2748 KG 16
57,M,550,Seule,1,false,6019 FM 28
34,M,1200,En Couple,0,false,1073 QK 87
33,M,530,En Couple,1,false,3194 JI 39
55,M,1238,En Couple,4,true,1226 SN 54
50,M,1236,En Couple,0,false,9206 VH 32
36,F,1215,C�libataire,0,false,4625 LV 60
33,F,789,En Couple,1,false,4795 RX 90
28,M,1188,C�libataire,0,false,7763 IX 73
46,M,1203,En Couple,0,false,2861 DG 94
20,F,566,En Couple,3,false,4734 NI 44
51,F,186,C�libataire,0,false,6324 PX 74
53,F,585,En Couple,2,false,2195 UJ 61
26,M,1064,En Couple,4,false,7882 IO 17
43,M,213,En Couple,2,false,6772 NN 67
27,F,488,Seule,1,false,699 VJ 18
59,M,460,En Couple,1,false,3974 KL 55
66,M,417,En Couple,3,false,8163 RA 93
32,M,575,C�libataire,0,false,9200 KJ 89
53,M,179,Seule,2,false,4835 MN 22
62,M,1004,En Couple,0,false,842 HG 15
56,M,510,C�libataire,0,false,8845 KT 97
53,M,401,En Couple,2,false,4559 LE 12
76,F,477,En Couple,0,false,307 UD 56
75,M,1116,C�libataire,0,false,5114 ZX 57
29,M,507,Seule,2,false,8331 DI 63
41,M,220,En Couple,1,false,812 DT 24
38,M,1101,C�libataire,0,false,7629 YF 64
29,F,589,En Couple,3,false,5124 LE 39
23,F,560,C�libataire,0,false,6386 GO 52
55,M,1215,Seule,2,false,757 CN 88
72,M,928,C�libataire,0,false,1015 MO 52
73,M,246,En Couple,2,false,1027 GY 10
42,M,479,En Couple,3,false,1031 SI 41
79,F,597,En Couple,0,false,6741 JJ 87
84,F,820,En Couple,4,true,2708 HZ 88
29,M,1133,En Couple,2,false,8116 UA 14
25,M,450,En Couple,3,false,6239 RY 49
65,M,154,En Couple,0,false,5770 OK 25
43,F,429,En Couple,4,false,2603 AB 35
58,M,406,En Couple,2,false,2068 AA 34
32,M,557,C�libataire,0,false,3597 FU 48
65,M,437,C�libataire,0,false,4752 MZ 45
43,M,1162,En Couple,2,false,686 CS 18
23,M,596,C�libataire,0,false,6623 UU 80
78,M,441,En Couple,1,false,1383 DK 10
55,M,448,En Couple,4,false,2915 HR 57
32,M,581,En Couple,3,false,531 GA 15
44,M,431,En Couple,4,false,4546 MF 51
53,M,1338,En Couple,4,false,1696 OX 33
63,M,445,En Couple,0,false,272 EP 39
29,M,418,C�libataire,0,false,6029 UJ 76
48,M,587,En Couple,3,false,536 DQ 73
59,M,508,En Couple,4,false,925 KU 51
81,Homme,461,En Couple,2,false,1796 AI 31
58,F,517,En Couple,2,false,2355 PS 80
22,M,1189,En Couple,0,true,3232 KT 77
27,M,1197,C�libataire,0,false,9411 MZ 97
50,F,451,C�libataire,0,false,7066 ES 57
53,M,166,C�libataire,0,false,5047 VW 48
19,M,556,C�libataire,0,false,7732 BG 25
71,M,1379,En Couple,2,false,5895 JG 29
48,F,566,En Couple,2,false,6192 VJ 71
24,M,501,En Couple,2,false,975 CW 82
26,M,581,En Couple,2,false,3970 NI 88
21,M,569,En Couple,1,true,6076 ZE 50
84,M,469,En Couple,2,false,5090 HK 65
28,M,426,En Couple,2,false,7023 YK 22
57,M,556,C�libataire,0,false,7015 SE 97
69,F,856,En Couple,0,false,1752 PK 53
36,M,517,C�libataire,0,false,7468 QB 58
23,F,212,En Couple,3,true,59 VQ 36
25,M,246,En Couple,3,true,3486 NX 43
22,F,494,En Couple,2,false,862 GB 43
33,M,871,Seule,2,false,4779 DZ 38
26,M,172,En Couple,1,false,3160 DY 17
24,M,506,C�libataire,0,false,4836 QN 11
21,M,447,C�libataire,0,false,6740 SW 95
56,M,1224,En Couple,4,false,8715 IL 76
83,M,475,C�libataire,0,false,4539 XT 73
20,M,448,C�libataire,0,false,1861 WU 92
26,M,165,C�libataire,0,false,5885 EJ 97
52,M,533,En Couple,1,true,281 QB 41
77,M,757,En Couple,1,false,3960 VI 41
74,M,488,C�libataire,0,false,3583 HO 21
21,M,877,En Couple,0,false,5326 DA 34
18,F,477,C�libataire,0,false,1714 OH 83
28,M,1208,En Couple,0,false,5043 EO 81
35,M,453,En Couple,1,false,8702 JK 47
62,M,228,En Couple,2,true,1661 HL 62
30,M,1089,En Couple,4,false,65 RB 16
24,M,468,En Couple,2,false,6290 PR 82
81,M,1378,En Couple,2,false,4589 NN 92
64,F,538,En Couple,4,false,4652 ZO 34
18,F,714,C�libataire,0,false,4756 QD 11
25,F,433,C�libataire,0,false,5640 EL 27
65,M,179,Mari�(e),1,false,1018 JF 87
18,M,943,En Couple,4,false,7426 QA 41
30,M,423,C�libataire,0,false,6471 EB 23
61,M,421,En Couple,3,false,8890 JE 35
46,M,198,En Couple,4,true,4594 JY 69
31,M,420,Mari�(e),1,false,657 DW 28
51,M,580,Seule,2,false,7622 MH 25
24,M,408,En Couple,2,false,7276 QJ 66
45,M,511,En Couple,0,false,5616 AB 72
28,F,504,En Couple,1,false,7456 JG 12
35,M,516,En Couple,1,true,5342 VD 83
21,F,569,C�libataire,0,false,7571 WQ 86
39,M,569,C�libataire,0,false,5041 PH 88
80,M,210,Seule,3,false,9921 YC 52
31,M,1360,En Couple,2,false,7547 TB 81
49,M,193,N/D,0,false,4532 VP 13
26,M,834,En Couple,2,false,1570 GY 80
33,F,415,En Couple,0,false,1306 KN 41
24,M,486,En Couple,1,false,7306 ES 92
20,M,159,En Couple,2,false,9795 QV 23
66,M,588,En Couple,1,true,1182 VO 31
38,M,431,En Couple,1,false,3888 DQ 87
37,M,234,C�libataire,0,false,4232 WC 55
35,F,248,En Couple,0,false,7253 WS 48
59,F,988,C�libataire,0,false,6132 QK 34
48,F,578,En Couple,2,true,4646 IO 93
34,M,232,En Couple,1,false,1025 DO 64
56,M,451,C�libataire,0,false,6109 LM 45
21,F,491,C�libataire,0,false,5903 WS 19
68,F,453,En Couple,4,false,1634 LZ 24
50,M,1072,C�libataire,0,false,7473 PK 50
30,F,570,En Couple,4,false,9009 RI 29
49,M,481,C�libataire,0,false,2619 SM 89
54,M,582,Seule,1,false,3063 UV 41
33,F,422,C�libataire,0,false,788 OZ 39
24,M,504,En Couple,1,false,6501 CI 84
59,M,158,En Couple,4,false,9701 KZ 17
77,M,565,En Couple,2,false,6651 VE 54
30,M,1040,En Couple,1,false,6664 AS 23
37,M,721,En Couple, ,false,8685 GK 82
49,F,408,En Couple,0,false,5370 EJ 45
53,F,445,En Couple,4,false,6466 ZE 85
51,M,1276,En Couple,1,false,1498 RM 38
41,M,1058,En Couple,2,false,911 SR 65
57,F,461,C�libataire,0,false,1623 DT 51
54,M,499,En Couple,2,false,4191 JF 62
81,F,1138,En Couple,4,true,8468 QO 57
80,Homme,182,En Couple,3,false,8894 YP 69
58,M,493,Mari�(e),3,false,4806 FB 40
23,M,170,En Couple,1,false,1049 TH 17
27,M,581,Seule,1,false,8932 IL 63
78,M,745,En Couple,3,false,3711 HG 36
21,F,481,En Couple,1,false,9302 PJ 11
45,M,894,Seule,3,false,738 BF 44
36,M,546,En Couple,0,false,4327 HQ 20
39,F,508,En Couple,0,false,7510 QV 13
79,M,581,En Couple,2,true,8739 GQ 67
28,M,487,En Couple,2,false,2673 QN 83
42,F,216,En Couple,2,false,1049 BY 68
39,M,997,En Couple,4,false,457 EV 57
69,M,901,C�libataire,0,false,1593 YZ 57
48,F,456,En Couple,4,false,264 GA 93
21,M,1235,En Couple,0,true,3573 ZJ 95
20,M,-1,En Couple,2,false,5099 TT 33
28,M,768,En Couple,2,false,9188 XY 69
26,M,963,En Couple,1,false,1582 JV 12
59,M,761,C�libataire,0,false,4570 MS 46
27,M,247,En Couple,2,true,8737 AV 95
72,M,570,En Couple,2,false,2193 KU 84
51,M,238,En Couple,1,true,5574 SL 53
50,M,190,Seule,2,false,2740 BH 44
21,M,469,C�libataire,0,false,47 RV 34
19,M,201,En Couple,2,true,861 CL 11
30,M,154,En Couple,0,false,7460 TU 64
75,M,159,En Couple,4,false,1662 HP 52
56,M,586,C�libataire,0,false,3051 FT 72
59,M,1223,En Couple,4,false,6805 EG 59
28,M,513,En Couple,4,false,9950 OP 96
19,M,247,C�libataire,0,false,5861 OS 41
77,M,976,C�libataire,0,false,1352 IA 10
26,M,803,C�libataire,0,false,1620 GM 32
80,M,1139,C�libataire,0,false,2311 TO 57
84,F,548,En Couple,4,false,2838 FT 84
56,M,1017,En Couple,0,false,8251 CO 59
70,F,570,En Couple,2,false,5751 GL 93
77,M,540,En Couple,0,false,2005 NV 50
30,M,492,En Couple,2,false,46 KG 37
24,F,480,Seule,2,false,5593 HF 88
21,F,193,En Couple,1,false,1770 RL 49
65,M,1245,C�libataire,0,false,27 RG 50
64,M,583,C�libataire,0,false,5369 CF 10
25,M,797,En Couple,1,false,1733 PV 67
38,M,514,En Couple,3,false,1067 UL 67
73,F,496,En Couple,2,true,1903 TX 70
22,M,544,C�libataire,0,false,1219 TM 83
59,F,164,En Couple,4,true,7781 ND 56
43,M,988,En Couple,3,false,1701 FP 68
42,F,1175,En Couple,4,false,9189 LJ 67
27,F,483, ,0,false,3449 CZ 14
81,M,151,C�libataire,0,false,7709 WG 67
51,F,190,En Couple,3,true,7302 DK 10
28,F,1017,En Couple,1,false,656 LK 23
40,M,511,En Couple,4,false,5127 FK 26
43,F,204,C�libataire,0,false,3698 KH 38
20,M,1227,En Couple,3,true,5769 TQ 68
70,M,1121,En Couple,0,false,2551 YZ 63
20,M,556,C�libataire,0,false,8330 WN 53
44,F,419,Mari�(e),4,false,9287 PJ 97
18,M,185,C�libataire,0,false,1243 DZ 91
81,M,1119,En Couple,4,false,797 LX 61
20,F,551,C�libataire,0,false,8399 FY 41
29,M,818,En Couple,4,false,819 UJ 47
62,M,479,En Couple,0,false,3449 AW 45
21,M,520,C�libataire,0,false,8006 TP 16
83,F,803,En Couple,0,false,8465 NE 52
46,M,188,En Couple,4,false,8168 ET 55
69,F,563,En Couple,1,false,9007 KH 14
69,M,1035,En Couple,0,false,6600 FA 50
54,F,223,En Couple,0,true,2286 OD 65
21,M,1370,C�libataire,0,false,9531 SU 57
19,M,1268,En Couple,2,true,4986 AG 28
52,M,1220,?,0,false,1639 MW 38
23,M,590,En Couple,2,false,5010 HM 55
68,M,218,En Couple,2,false,9442 HY 26
49,F,1182,Seule,3,false,6646 VG 76
25,M,919,C�libataire,0,false,2855 OI 55
36,M,470,En Couple,4,false,9977 QR 98
28,F,424,En Couple,0,false,9552 JX 32
59,M,997,En Couple,1,true,7007 VG 70
21,M,215,En Couple,3,false,5900 BC 18
50,M,524,En Couple,1,false,1936 AN 15
18,M,231,En Couple,3,false,4826 VI 19
19,F,435,En Couple,0,true,7171 ZO 15
26,F,1061,En Couple,1,false,6828 LC 32
69,M,457,Seule,3,false,9427 VC 51
61,F,246,En Couple,0,false,7445 JG 52
28,M,716,C�libataire,0,false,8173 UU 23
47,M,501,En Couple,4,true,9883 LQ 73
80,F,516,En Couple,1,true,9615 IR 17
43,F,471,En Couple,3,false,4644 HV 61
36,F,720,En Couple,2,false,8395 KZ 39
32,F,473,En Couple,2,false,9724 ZA 79
19,F,497,En Couple,1,false,4225 GO 51
54,M,586,En Couple,4,false,7454 FJ 43
21,M,526,En Couple,1,false,6552 NE 17
80,F,581,En Couple,0,false,4710 NP 29
53,M,570,En Couple,2,false,4901 WS 83
30,F,408,C�libataire,0,false,7429 IM 64
31,M,408,C�libataire,0,false,5297 YJ 33
22,M,232,En Couple,4,false,7692 IT 62
32,F,1110,C�libataire,0,false,3622 UU 55
70,M,1182,Seule,2,false,1807 WL 50
